The train model is : ./model/Sougoumodel_epoch_9.bin
The logger information is saved in : ./train_data/job_logger.txt
	 batch = 8900 	 loss = 2.01735 	 cost_time = 4202.436s
	 batch = 9000 	 loss = 2.55566 	 cost_time = 4208.664s
	 batch = 9100 	 loss = 0.92296 	 cost_time = 4213.665s
	 batch = 9200 	 loss = 4.25171 	 cost_time = 4218.723s
	 batch = 9300 	 loss = 5.07491 	 cost_time = 4223.774s
	 batch = 9400 	 loss = 4.59111 	 cost_time = 4228.760s
	 batch = 9500 	 loss = 4.29955 	 cost_time = 4233.561s
	 batch = 9600 	 loss = 1.83400 	 cost_time = 4238.514s
	 batch = 9700 	 loss = 2.92914 	 cost_time = 4243.469s
	 batch = 9800 	 loss = 1.11770 	 cost_time = 4248.315s
	 batch = 9900 	 loss = 3.03318 	 cost_time = 4253.277s
	 batch = 10000 	 loss = 1.81461 	 cost_time = 4258.940s
	 batch = 10100 	 loss = 0.04431 	 cost_time = 4264.015s
	 batch = 10200 	 loss = 2.97947 	 cost_time = 4269.076s
	 batch = 10300 	 loss = 2.56226 	 cost_time = 4273.894s
	 batch = 10400 	 loss = 3.27740 	 cost_time = 4278.433s
	 batch = 10500 	 loss = 3.44919 	 cost_time = 4283.333s
	 batch = 10600 	 loss = 3.59897 	 cost_time = 4288.259s
	 batch = 10700 	 loss = 4.50788 	 cost_time = 4293.167s
	 batch = 10800 	 loss = 1.95726 	 cost_time = 4298.169s
	 batch = 10900 	 loss = 3.75793 	 cost_time = 4303.251s
	 batch = 11000 	 loss = 3.33872 	 cost_time = 4309.323s
	 batch = 11100 	 loss = 2.35618 	 cost_time = 4313.893s
	 batch = 11200 	 loss = 6.89020 	 cost_time = 4318.619s
	 batch = 11300 	 loss = 4.16809 	 cost_time = 4323.365s
	 batch = 11400 	 loss = 1.93945 	 cost_time = 4328.426s
	 batch = 11500 	 loss = 2.16274 	 cost_time = 4333.572s
	 batch = 11600 	 loss = 2.80288 	 cost_time = 4338.332s
	 batch = 11700 	 loss = 2.90492 	 cost_time = 4343.190s
	 batch = 11800 	 loss = 3.58127 	 cost_time = 4348.186s
	 batch = 11900 	 loss = 1.89575 	 cost_time = 4353.234s
	 batch = 12000 	 loss = 1.72573 	 cost_time = 4359.287s
	 batch = 12100 	 loss = 2.16542 	 cost_time = 4364.512s
	 batch = 12200 	 loss = 2.39730 	 cost_time = 4369.427s
	 batch = 12300 	 loss = 2.78277 	 cost_time = 4374.520s
	 batch = 12400 	 loss = 2.92708 	 cost_time = 4379.764s
	 batch = 12500 	 loss = 2.41281 	 cost_time = 4385.169s
	 batch = 12600 	 loss = 2.12208 	 cost_time = 4390.417s
	 batch = 12700 	 loss = 2.85580 	 cost_time = 4395.266s
	 batch = 12800 	 loss = 2.84294 	 cost_time = 4400.028s
	 batch = 12900 	 loss = 4.28061 	 cost_time = 4404.669s
	 batch = 13000 	 loss = 2.96560 	 cost_time = 4410.382s
	 batch = 13100 	 loss = 2.74549 	 cost_time = 4415.549s
	 batch = 13200 	 loss = 2.61509 	 cost_time = 4420.793s
	 batch = 13300 	 loss = 4.57123 	 cost_time = 4425.926s
	 batch = 13400 	 loss = 1.23960 	 cost_time = 4431.124s
	 batch = 13500 	 loss = 1.27270 	 cost_time = 4436.058s
	 batch = 13600 	 loss = 1.70063 	 cost_time = 4441.066s
	 batch = 13700 	 loss = 4.05477 	 cost_time = 4446.162s
	 batch = 13800 	 loss = 0.85335 	 cost_time = 4450.981s
	 batch = 13900 	 loss = 3.05976 	 cost_time = 4456.009s
	 batch = 14000 	 loss = 4.29199 	 cost_time = 4461.445s
	 batch = 14100 	 loss = 4.15760 	 cost_time = 4466.549s
	 batch = 14200 	 loss = 6.66022 	 cost_time = 4471.564s
	 batch = 14300 	 loss = 5.17924 	 cost_time = 4476.733s
	 batch = 14400 	 loss = 2.59229 	 cost_time = 4481.625s
	 batch = 14500 	 loss = 3.02586 	 cost_time = 4486.800s
	 batch = 14600 	 loss = 3.13851 	 cost_time = 4492.054s
	 batch = 14700 	 loss = 2.77701 	 cost_time = 4497.360s
	 batch = 14800 	 loss = 1.28623 	 cost_time = 4502.447s
	 batch = 14900 	 loss = 4.51971 	 cost_time = 4507.212s
	 batch = 15000 	 loss = 3.73120 	 cost_time = 4512.434s
	 batch = 15100 	 loss = 3.97824 	 cost_time = 4517.244s
	 batch = 15200 	 loss = 2.54722 	 cost_time = 4522.230s
	 batch = 15300 	 loss = 4.25179 	 cost_time = 4527.184s
	 batch = 15400 	 loss = 3.87244 	 cost_time = 4532.268s
	 batch = 15500 	 loss = 3.37108 	 cost_time = 4537.535s
	 batch = 15600 	 loss = 5.64891 	 cost_time = 4542.524s
	 batch = 15700 	 loss = 5.16167 	 cost_time = 4547.670s
	 batch = 15800 	 loss = 3.88627 	 cost_time = 4552.596s
	 batch = 15900 	 loss = 1.39181 	 cost_time = 4557.832s
	 batch = 16000 	 loss = 1.48615 	 cost_time = 4563.837s
	 batch = 16100 	 loss = 3.35439 	 cost_time = 4568.831s
	 batch = 16200 	 loss = 2.30606 	 cost_time = 4573.918s
	 batch = 16300 	 loss = 1.68381 	 cost_time = 4579.136s
	 batch = 16400 	 loss = 4.97016 	 cost_time = 4584.528s
	 batch = 16500 	 loss = 1.88937 	 cost_time = 4589.624s
	 batch = 16600 	 loss = 1.85999 	 cost_time = 4594.849s
	 batch = 16700 	 loss = 3.80742 	 cost_time = 4599.814s
	 batch = 16800 	 loss = 4.24797 	 cost_time = 4604.913s
	 batch = 16900 	 loss = 1.78062 	 cost_time = 4609.911s
	 batch = 17000 	 loss = 3.61130 	 cost_time = 4615.662s
	 batch = 17100 	 loss = 5.09839 	 cost_time = 4620.207s
	 batch = 17200 	 loss = 4.00525 	 cost_time = 4625.234s
	 batch = 17300 	 loss = 3.67161 	 cost_time = 4630.474s
	 batch = 17400 	 loss = 2.74417 	 cost_time = 4635.606s
	 batch = 17500 	 loss = 2.46531 	 cost_time = 4640.681s
	 batch = 17600 	 loss = 2.06129 	 cost_time = 4645.743s
	 batch = 17700 	 loss = 3.88109 	 cost_time = 4650.620s
	 batch = 17800 	 loss = 3.88300 	 cost_time = 4655.223s
	 batch = 17900 	 loss = 1.79152 	 cost_time = 4660.398s
	 batch = 18000 	 loss = 4.15863 	 cost_time = 4666.380s
	 batch = 18100 	 loss = 3.92573 	 cost_time = 4671.409s
	 batch = 18200 	 loss = 2.84686 	 cost_time = 4676.478s
	 batch = 0 	 loss = 2.04334 	 cost_time = 4678.875s
	 batch = 100 	 loss = 1.92023 	 cost_time = 4683.769s
	 batch = 200 	 loss = 2.05180 	 cost_time = 4688.551s
	 batch = 300 	 loss = 1.04732 	 cost_time = 4693.436s
	 batch = 400 	 loss = 2.23051 	 cost_time = 4698.501s
	 batch = 500 	 loss = 1.94165 	 cost_time = 4703.412s
	 batch = 600 	 loss = 1.07644 	 cost_time = 4708.386s
	 batch = 700 	 loss = 4.28010 	 cost_time = 4713.476s
	 batch = 800 	 loss = 1.61988 	 cost_time = 4718.497s
	 batch = 900 	 loss = 4.01416 	 cost_time = 4723.670s
	 batch = 1000 	 loss = 1.34278 	 cost_time = 4729.459s
	 batch = 1100 	 loss = 2.03127 	 cost_time = 4734.380s
	 batch = 1200 	 loss = 2.99141 	 cost_time = 4739.418s
	 batch = 1300 	 loss = 2.48864 	 cost_time = 4744.706s
	 batch = 1400 	 loss = 2.32394 	 cost_time = 4749.851s
	 batch = 1500 	 loss = 1.44370 	 cost_time = 4754.849s
	 batch = 1600 	 loss = 1.97627 	 cost_time = 4759.846s
	 batch = 1700 	 loss = 1.26479 	 cost_time = 4764.672s
	 batch = 1800 	 loss = 1.20799 	 cost_time = 4769.630s
	 batch = 1900 	 loss = 2.05120 	 cost_time = 4774.465s
	 batch = 2000 	 loss = 1.03017 	 cost_time = 4780.174s
	 batch = 2100 	 loss = 2.85445 	 cost_time = 4785.192s
	 batch = 2200 	 loss = 2.30211 	 cost_time = 4790.207s
	 batch = 2300 	 loss = 2.04994 	 cost_time = 4795.221s
	 batch = 2400 	 loss = 0.99717 	 cost_time = 4800.131s
	 batch = 2500 	 loss = 1.97800 	 cost_time = 4805.198s
	 batch = 2600 	 loss = 2.06580 	 cost_time = 4810.270s
	 batch = 2700 	 loss = 2.93113 	 cost_time = 4815.240s
	 batch = 2800 	 loss = 4.16210 	 cost_time = 4820.190s
	 batch = 2900 	 loss = 2.08730 	 cost_time = 4824.878s
	 batch = 3000 	 loss = 1.52845 	 cost_time = 4830.928s
	 batch = 3100 	 loss = 3.43796 	 cost_time = 4835.903s
	 batch = 3200 	 loss = 2.26696 	 cost_time = 4840.816s
	 batch = 3300 	 loss = 2.90100 	 cost_time = 4845.657s
	 batch = 3400 	 loss = 1.25958 	 cost_time = 4850.827s
	 batch = 3500 	 loss = 2.25515 	 cost_time = 4855.445s
	 batch = 3600 	 loss = 2.69296 	 cost_time = 4860.400s
	 batch = 3700 	 loss = 3.98771 	 cost_time = 4865.401s
	 batch = 3800 	 loss = 2.59439 	 cost_time = 4870.374s
	 batch = 3900 	 loss = 2.47090 	 cost_time = 4875.044s
	 batch = 4000 	 loss = 2.78173 	 cost_time = 4880.858s
	 batch = 4100 	 loss = 3.24266 	 cost_time = 4885.926s
	 batch = 4200 	 loss = 1.24172 	 cost_time = 4891.057s
	 batch = 4300 	 loss = 1.98921 	 cost_time = 4895.900s
	 batch = 4400 	 loss = 1.77298 	 cost_time = 4900.776s
	 batch = 4500 	 loss = 2.13009 	 cost_time = 4905.643s
	 batch = 4600 	 loss = 2.47900 	 cost_time = 4910.525s
	 batch = 4700 	 loss = 2.21897 	 cost_time = 4915.487s
	 batch = 4800 	 loss = 2.26546 	 cost_time = 4920.505s
	 batch = 4900 	 loss = 4.01497 	 cost_time = 4925.559s
	 batch = 5000 	 loss = 2.19811 	 cost_time = 4931.516s
	 batch = 5100 	 loss = 3.96307 	 cost_time = 4936.576s
	 batch = 5200 	 loss = 1.48565 	 cost_time = 4941.658s
	 batch = 5300 	 loss = 4.64980 	 cost_time = 4946.625s
	 batch = 5400 	 loss = 1.86840 	 cost_time = 4951.665s
	 batch = 5500 	 loss = 2.02863 	 cost_time = 4956.732s
	 batch = 5600 	 loss = 3.00054 	 cost_time = 4961.607s
	 batch = 5700 	 loss = 1.15287 	 cost_time = 4966.555s
	 batch = 5800 	 loss = 0.40779 	 cost_time = 4971.422s
	 batch = 5900 	 loss = 3.66621 	 cost_time = 4976.358s
	 batch = 6000 	 loss = 3.38798 	 cost_time = 4981.829s
	 batch = 6100 	 loss = 1.04152 	 cost_time = 4986.738s
	 batch = 6200 	 loss = 1.94443 	 cost_time = 4991.690s
	 batch = 6300 	 loss = 2.34607 	 cost_time = 4996.735s
	 batch = 6400 	 loss = 3.20425 	 cost_time = 5001.609s
	 batch = 6500 	 loss = 1.11821 	 cost_time = 5006.306s
	 batch = 6600 	 loss = 3.28743 	 cost_time = 5011.224s
	 batch = 6700 	 loss = 1.47618 	 cost_time = 5016.230s
	 batch = 6800 	 loss = 1.83157 	 cost_time = 5021.266s
	 batch = 6900 	 loss = 2.53740 	 cost_time = 5026.380s
	 batch = 7000 	 loss = 2.24398 	 cost_time = 5032.248s
	 batch = 7100 	 loss = 1.48703 	 cost_time = 5037.204s
	 batch = 7200 	 loss = 2.05247 	 cost_time = 5042.191s
	 batch = 7300 	 loss = 3.64967 	 cost_time = 5047.264s
	 batch = 7400 	 loss = 4.28701 	 cost_time = 5052.341s
	 batch = 7500 	 loss = 1.70290 	 cost_time = 5057.184s
	 batch = 7600 	 loss = 3.06524 	 cost_time = 5062.261s
	 batch = 7700 	 loss = 2.54105 	 cost_time = 5067.143s
	 batch = 7800 	 loss = 2.44058 	 cost_time = 5072.326s
	 batch = 7900 	 loss = 1.91418 	 cost_time = 5077.447s
	 batch = 8000 	 loss = 3.17401 	 cost_time = 5082.908s
	 batch = 8100 	 loss = 2.84589 	 cost_time = 5087.990s
	 batch = 8200 	 loss = 2.65663 	 cost_time = 5092.754s
	 batch = 8300 	 loss = 3.54147 	 cost_time = 5097.839s
	 batch = 8400 	 loss = 4.34079 	 cost_time = 5102.757s
	 batch = 8500 	 loss = 3.80528 	 cost_time = 5107.826s
	 batch = 8600 	 loss = 1.72113 	 cost_time = 5113.010s
	 batch = 8700 	 loss = 1.43882 	 cost_time = 5118.185s
	 batch = 8800 	 loss = 1.84069 	 cost_time = 5123.221s
	 batch = 8900 	 loss = 2.69922 	 cost_time = 5128.752s
	 batch = 9000 	 loss = 2.91568 	 cost_time = 5134.631s
	 batch = 9100 	 loss = 5.01717 	 cost_time = 5139.534s
	 batch = 9200 	 loss = 2.54687 	 cost_time = 5144.473s
	 batch = 9300 	 loss = 3.34329 	 cost_time = 5149.275s
	 batch = 9400 	 loss = 2.68440 	 cost_time = 5154.164s
	 batch = 9500 	 loss = 3.80909 	 cost_time = 5159.016s
	 batch = 9600 	 loss = 1.47891 	 cost_time = 5164.128s
	 batch = 9700 	 loss = 0.93805 	 cost_time = 5169.109s
	 batch = 9800 	 loss = 1.80271 	 cost_time = 5173.662s
	 batch = 9900 	 loss = 5.23164 	 cost_time = 5178.355s
	 batch = 10000 	 loss = 1.47880 	 cost_time = 5184.310s
	 batch = 10100 	 loss = 1.63168 	 cost_time = 5189.158s
	 batch = 10200 	 loss = 2.69324 	 cost_time = 5194.098s
	 batch = 10300 	 loss = 2.56664 	 cost_time = 5199.078s
	 batch = 10400 	 loss = 5.80066 	 cost_time = 5204.271s
	 batch = 10500 	 loss = 4.84757 	 cost_time = 5209.208s
	 batch = 10600 	 loss = 3.01488 	 cost_time = 5214.258s
	 batch = 10700 	 loss = 2.43899 	 cost_time = 5219.281s
	 batch = 10800 	 loss = 2.99440 	 cost_time = 5224.073s
	 batch = 10900 	 loss = 3.08882 	 cost_time = 5229.492s
	 batch = 11000 	 loss = 2.68019 	 cost_time = 5235.062s
	 batch = 11100 	 loss = 1.14268 	 cost_time = 5239.981s
	 batch = 11200 	 loss = 0.75721 	 cost_time = 5244.834s
	 batch = 11300 	 loss = 2.21474 	 cost_time = 5249.811s
	 batch = 11400 	 loss = 3.66343 	 cost_time = 5254.786s
	 batch = 11500 	 loss = 1.02803 	 cost_time = 5259.825s
	 batch = 11600 	 loss = 1.76108 	 cost_time = 5264.449s
	 batch = 11700 	 loss = 1.95053 	 cost_time = 5269.260s
	 batch = 11800 	 loss = 4.22806 	 cost_time = 5274.354s
	 batch = 11900 	 loss = 2.11911 	 cost_time = 5279.353s
	 batch = 12000 	 loss = 1.52498 	 cost_time = 5285.118s
	 batch = 12100 	 loss = 2.04090 	 cost_time = 5290.407s
	 batch = 12200 	 loss = 4.28811 	 cost_time = 5295.565s
	 batch = 12300 	 loss = 1.41368 	 cost_time = 5300.404s
	 batch = 12400 	 loss = 3.04621 	 cost_time = 5305.473s
	 batch = 12500 	 loss = 3.19038 	 cost_time = 5310.443s
	 batch = 12600 	 loss = 5.79416 	 cost_time = 5315.336s
	 batch = 12700 	 loss = 3.15144 	 cost_time = 5320.208s
	 batch = 12800 	 loss = 1.63214 	 cost_time = 5325.045s
	 batch = 12900 	 loss = 5.79721 	 cost_time = 5329.934s
	 batch = 13000 	 loss = 5.61641 	 cost_time = 5335.892s
	 batch = 13100 	 loss = 4.94285 	 cost_time = 5340.860s
	 batch = 13200 	 loss = 2.41155 	 cost_time = 5346.114s
	 batch = 13300 	 loss = 3.36033 	 cost_time = 5351.305s
	 batch = 13400 	 loss = 1.55070 	 cost_time = 5356.466s
	 batch = 13500 	 loss = 2.69202 	 cost_time = 5361.424s
	 batch = 13600 	 loss = 2.14433 	 cost_time = 5366.605s
	 batch = 13700 	 loss = 1.83783 	 cost_time = 5371.707s
	 batch = 13800 	 loss = 1.34669 	 cost_time = 5376.930s
	 batch = 13900 	 loss = 2.97703 	 cost_time = 5382.124s
	 batch = 14000 	 loss = 3.32573 	 cost_time = 5388.425s
	 batch = 14100 	 loss = 4.64092 	 cost_time = 5393.195s
	 batch = 14200 	 loss = 6.01464 	 cost_time = 5398.079s
	 batch = 14300 	 loss = 3.03167 	 cost_time = 5402.702s
	 batch = 14400 	 loss = 2.33193 	 cost_time = 5407.572s
	 batch = 14500 	 loss = 4.22517 	 cost_time = 5412.760s
	 batch = 14600 	 loss = 1.34030 	 cost_time = 5417.896s
	 batch = 14700 	 loss = 2.12128 	 cost_time = 5422.529s
	 batch = 14800 	 loss = 2.41611 	 cost_time = 5427.685s
	 batch = 14900 	 loss = 2.87386 	 cost_time = 5432.900s
	 batch = 15000 	 loss = 3.09140 	 cost_time = 5439.103s
	 batch = 15100 	 loss = 4.31293 	 cost_time = 5444.374s
	 batch = 15200 	 loss = 2.64484 	 cost_time = 5449.780s
	 batch = 15300 	 loss = 3.99608 	 cost_time = 5454.589s
	 batch = 15400 	 loss = 2.13683 	 cost_time = 5459.457s
	 batch = 15500 	 loss = 4.66915 	 cost_time = 5464.355s
	 batch = 15600 	 loss = 4.05069 	 cost_time = 5469.595s
	 batch = 15700 	 loss = 4.29380 	 cost_time = 5474.733s
	 batch = 15800 	 loss = 2.68028 	 cost_time = 5479.809s
	 batch = 15900 	 loss = 2.48309 	 cost_time = 5484.906s
	 batch = 16000 	 loss = 3.39567 	 cost_time = 5490.760s
	 batch = 16100 	 loss = 1.47022 	 cost_time = 5495.747s
	 batch = 16200 	 loss = 2.44067 	 cost_time = 5500.753s
	 batch = 16300 	 loss = 1.76835 	 cost_time = 5505.612s
	 batch = 16400 	 loss = 2.90293 	 cost_time = 5510.768s
	 batch = 16500 	 loss = 1.99389 	 cost_time = 5515.880s
	 batch = 16600 	 loss = 4.32899 	 cost_time = 5521.218s
	 batch = 16700 	 loss = 4.07128 	 cost_time = 5526.685s
	 batch = 16800 	 loss = 5.61553 	 cost_time = 5531.624s
	 batch = 16900 	 loss = 1.59954 	 cost_time = 5536.551s
	 batch = 17000 	 loss = 2.55667 	 cost_time = 5542.049s
	 batch = 17100 	 loss = 7.33667 	 cost_time = 5547.016s
	 batch = 17200 	 loss = 4.18458 	 cost_time = 5551.918s
	 batch = 17300 	 loss = 1.80727 	 cost_time = 5557.128s
	 batch = 17400 	 loss = 2.72147 	 cost_time = 5562.382s
	 batch = 17500 	 loss = 1.97540 	 cost_time = 5567.214s
	 batch = 17600 	 loss = 2.73619 	 cost_time = 5572.557s
	 batch = 17700 	 loss = 2.78021 	 cost_time = 5577.986s
	 batch = 17800 	 loss = 3.30123 	 cost_time = 5582.928s
	 batch = 17900 	 loss = 2.09322 	 cost_time = 5588.348s
	 batch = 18000 	 loss = 1.66922 	 cost_time = 5594.163s
	 batch = 18100 	 loss = 3.81883 	 cost_time = 5599.276s
	 batch = 18200 	 loss = 1.72021 	 cost_time = 5604.664s
	 batch = 0 	 loss = 2.05016 	 cost_time = 5607.086s
	 batch = 100 	 loss = 3.16664 	 cost_time = 5612.038s
	 batch = 200 	 loss = 2.32356 	 cost_time = 5617.031s
	 batch = 300 	 loss = 2.12604 	 cost_time = 5622.047s
	 batch = 400 	 loss = 1.64744 	 cost_time = 5627.185s
	 batch = 500 	 loss = 1.53075 	 cost_time = 5632.125s
	 batch = 600 	 loss = 0.97362 	 cost_time = 5637.053s
	 batch = 700 	 loss = 0.62272 	 cost_time = 5642.320s
	 batch = 800 	 loss = 2.23503 	 cost_time = 5647.090s
	 batch = 900 	 loss = 1.24132 	 cost_time = 5652.141s
	 batch = 1000 	 loss = 3.25575 	 cost_time = 5658.110s
	 batch = 1100 	 loss = 2.11704 	 cost_time = 5663.094s
	 batch = 1200 	 loss = 2.52197 	 cost_time = 5667.855s
	 batch = 1300 	 loss = 1.92419 	 cost_time = 5672.423s
	 batch = 1400 	 loss = 1.72779 	 cost_time = 5677.550s
	 batch = 1500 	 loss = 4.75703 	 cost_time = 5682.383s
	 batch = 1600 	 loss = 3.34481 	 cost_time = 5687.338s
	 batch = 1700 	 loss = 2.11204 	 cost_time = 5692.247s
	 batch = 1800 	 loss = 3.29470 	 cost_time = 5697.039s
	 batch = 1900 	 loss = 2.04499 	 cost_time = 5701.772s
	 batch = 2000 	 loss = 1.77780 	 cost_time = 5707.681s
	 batch = 2100 	 loss = 1.32639 	 cost_time = 5712.528s
	 batch = 2200 	 loss = 1.97669 	 cost_time = 5717.493s
	 batch = 2300 	 loss = 2.81021 	 cost_time = 5722.668s
	 batch = 2400 	 loss = 0.80031 	 cost_time = 5727.661s
	 batch = 2500 	 loss = 0.76504 	 cost_time = 5732.637s
	 batch = 2600 	 loss = 2.02833 	 cost_time = 5737.703s
	 batch = 2700 	 loss = 2.04571 	 cost_time = 5742.686s
	 batch = 2800 	 loss = 4.04097 	 cost_time = 5747.613s
	 batch = 2900 	 loss = 1.36075 	 cost_time = 5752.632s
	 batch = 3000 	 loss = 3.36935 	 cost_time = 5758.183s
	 batch = 3100 	 loss = 3.24100 	 cost_time = 5763.186s
	 batch = 3200 	 loss = 3.87827 	 cost_time = 5768.432s
	 batch = 3300 	 loss = 1.65205 	 cost_time = 5773.615s
	 batch = 3400 	 loss = 1.19998 	 cost_time = 5778.554s
	 batch = 3500 	 loss = 1.83502 	 cost_time = 5783.866s
	 batch = 3600 	 loss = 1.61507 	 cost_time = 5789.099s
	 batch = 3700 	 loss = 2.58436 	 cost_time = 5794.098s
	 batch = 3800 	 loss = 1.92958 	 cost_time = 5799.260s
	 batch = 3900 	 loss = 2.43398 	 cost_time = 5804.165s
	 batch = 4000 	 loss = 3.11695 	 cost_time = 5809.837s
	 batch = 4100 	 loss = 2.29357 	 cost_time = 5814.646s
	 batch = 4200 	 loss = 0.61967 	 cost_time = 5819.766s
	 batch = 4300 	 loss = 1.54660 	 cost_time = 5824.985s
	 batch = 4400 	 loss = 1.52489 	 cost_time = 5830.167s
	 batch = 4500 	 loss = 1.37555 	 cost_time = 5835.161s
	 batch = 4600 	 loss = 1.50851 	 cost_time = 5840.222s
	 batch = 4700 	 loss = 2.95084 	 cost_time = 5845.315s
	 batch = 4800 	 loss = 2.29578 	 cost_time = 5850.478s
	 batch = 4900 	 loss = 2.49645 	 cost_time = 5855.381s
	 batch = 5000 	 loss = 2.95554 	 cost_time = 5861.146s
	 batch = 5100 	 loss = 2.13915 	 cost_time = 5866.112s
	 batch = 5200 	 loss = 0.63876 	 cost_time = 5871.129s
	 batch = 5300 	 loss = 1.54800 	 cost_time = 5876.010s
	 batch = 5400 	 loss = 3.44644 	 cost_time = 5881.073s
	 batch = 5500 	 loss = 3.14484 	 cost_time = 5886.128s
	 batch = 5600 	 loss = 4.19954 	 cost_time = 5891.307s
	 batch = 5700 	 loss = 1.18864 	 cost_time = 5896.462s
	 batch = 5800 	 loss = 2.41920 	 cost_time = 5901.572s
	 batch = 5900 	 loss = 2.62855 	 cost_time = 5906.590s
	 batch = 6000 	 loss = 1.22513 	 cost_time = 5912.701s
	 batch = 6100 	 loss = 2.45638 	 cost_time = 5917.822s
	 batch = 6200 	 loss = 4.78468 	 cost_time = 5922.832s
	 batch = 6300 	 loss = 2.60836 	 cost_time = 5927.990s
	 batch = 6400 	 loss = 1.36494 	 cost_time = 5932.966s
	 batch = 6500 	 loss = 1.92284 	 cost_time = 5938.192s
	 batch = 6600 	 loss = 1.96865 	 cost_time = 5943.124s
	 batch = 6700 	 loss = 0.72929 	 cost_time = 5947.948s
	 batch = 6800 	 loss = 0.90724 	 cost_time = 5952.913s
	 batch = 6900 	 loss = 1.05778 	 cost_time = 5957.846s
	 batch = 7000 	 loss = 1.13857 	 cost_time = 5963.782s
	 batch = 7100 	 loss = 1.33310 	 cost_time = 5968.559s
	 batch = 7200 	 loss = 1.75469 	 cost_time = 5973.300s
	 batch = 7300 	 loss = 2.45800 	 cost_time = 5978.245s
	 batch = 7400 	 loss = 3.49774 	 cost_time = 5983.409s
	 batch = 7500 	 loss = 1.76497 	 cost_time = 5988.389s
	 batch = 7600 	 loss = 1.00656 	 cost_time = 5993.346s
	 batch = 7700 	 loss = 0.76657 	 cost_time = 5998.509s
	 batch = 7800 	 loss = 2.73832 	 cost_time = 6003.290s
	 batch = 7900 	 loss = 1.56532 	 cost_time = 6007.768s
	 batch = 8000 	 loss = 2.39790 	 cost_time = 6012.942s
	 batch = 8100 	 loss = 1.46289 	 cost_time = 6017.964s
	 batch = 8200 	 loss = 2.59984 	 cost_time = 6022.860s
	 batch = 8300 	 loss = 3.30507 	 cost_time = 6027.688s
	 batch = 8400 	 loss = 4.81896 	 cost_time = 6032.552s
	 batch = 8500 	 loss = 2.09039 	 cost_time = 6037.541s
	 batch = 8600 	 loss = 3.23528 	 cost_time = 6042.872s
	 batch = 8700 	 loss = 3.17810 	 cost_time = 6048.118s
	 batch = 8800 	 loss = 1.90598 	 cost_time = 6053.347s
	 batch = 8900 	 loss = 1.88962 	 cost_time = 6058.628s
	 batch = 9000 	 loss = 2.59724 	 cost_time = 6064.140s
	 batch = 9100 	 loss = 1.88622 	 cost_time = 6069.128s
	 batch = 9200 	 loss = 2.25029 	 cost_time = 6074.235s
	 batch = 9300 	 loss = 3.61840 	 cost_time = 6079.259s
	 batch = 9400 	 loss = 3.86701 	 cost_time = 6084.149s
	 batch = 9500 	 loss = 5.12915 	 cost_time = 6089.087s
	 batch = 9600 	 loss = 2.38020 	 cost_time = 6094.525s
	 batch = 9700 	 loss = 3.09924 	 cost_time = 6100.203s
	 batch = 9800 	 loss = 1.32966 	 cost_time = 6105.247s
	 batch = 9900 	 loss = 1.25454 	 cost_time = 6110.364s
	 batch = 10000 	 loss = 4.53396 	 cost_time = 6116.086s
	 batch = 10100 	 loss = 1.10816 	 cost_time = 6121.119s
	 batch = 10200 	 loss = 3.07470 	 cost_time = 6126.267s
	 batch = 10300 	 loss = 3.52219 	 cost_time = 6131.370s
	 batch = 10400 	 loss = 3.40952 	 cost_time = 6136.396s
	 batch = 10500 	 loss = 4.02947 	 cost_time = 6141.308s
	 batch = 10600 	 loss = 4.13185 	 cost_time = 6146.220s
	 batch = 10700 	 loss = 3.80992 	 cost_time = 6151.188s
	 batch = 10800 	 loss = 0.14327 	 cost_time = 6156.422s
	 batch = 10900 	 loss = 2.87456 	 cost_time = 6161.534s
	 batch = 11000 	 loss = 3.53713 	 cost_time = 6167.812s
	 batch = 11100 	 loss = 2.31552 	 cost_time = 6172.842s
	 batch = 11200 	 loss = 1.84336 	 cost_time = 6177.925s
	 batch = 11300 	 loss = 1.86022 	 cost_time = 6182.993s
	 batch = 11400 	 loss = 1.34974 	 cost_time = 6188.068s
	 batch = 11500 	 loss = 2.31036 	 cost_time = 6192.929s
	 batch = 11600 	 loss = 4.73013 	 cost_time = 6197.841s
	 batch = 11700 	 loss = 2.41614 	 cost_time = 6202.799s
	 batch = 11800 	 loss = 2.96502 	 cost_time = 6207.763s
	 batch = 11900 	 loss = 2.18373 	 cost_time = 6212.738s
	 batch = 12000 	 loss = 0.94207 	 cost_time = 6218.531s
	 batch = 12100 	 loss = 2.01856 	 cost_time = 6223.515s
	 batch = 12200 	 loss = 2.57771 	 cost_time = 6228.560s
	 batch = 12300 	 loss = 3.06989 	 cost_time = 6233.129s
	 batch = 12400 	 loss = 1.69061 	 cost_time = 6238.128s
	 batch = 12500 	 loss = 5.02357 	 cost_time = 6243.330s
	 batch = 12600 	 loss = 3.60046 	 cost_time = 6248.516s
	 batch = 12700 	 loss = 0.44708 	 cost_time = 6253.656s
	 batch = 12800 	 loss = 3.70987 	 cost_time = 6258.798s
	 batch = 12900 	 loss = 2.81079 	 cost_time = 6263.958s
	 batch = 13000 	 loss = 4.36030 	 cost_time = 6269.585s
	 batch = 13100 	 loss = 3.36812 	 cost_time = 6274.526s
	 batch = 13200 	 loss = 2.28165 	 cost_time = 6279.937s
